id,start_ver,end_ver,num,days,lambda,total_num,CDF
1019,16,230,156,39,0.007647059,302418,0.341098579
1145,535,224,156,39,0.007647059,302574,0.341274532
1156,105,427,156,39,0.007647059,302730,0.341450485
1397,348,380,156,39,0.007647059,302886,0.341626438
720,302,224,156,39,0.007647059,303042,0.341802391
1276,335,54,156,39,0.007647059,303198,0.341978344
1022,314,26,156,38,0.007647059,303354,0.342154297
1095,130,314,156,38,0.007647059,303510,0.34233025
759,313,367,156,38,0.007647059,303666,0.342506203
857,33,224,156,38,0.007647059,303822,0.342682157
563,33,105,156,38,0.007647059,303978,0.34285811
2003,663,558,155,38,0.007598039,304133,0.343032935
573,514,243,155,38,0.007598039,304288,0.34320776
1163,80,443,155,38,0.007598039,304443,0.343382585
2310,80,77,155,38,0.007598039,304598,0.34355741
1464,354,331,155,38,0.007598039,304753,0.343732236
1541,250,609,155,38,0.007598039,304908,0.343907061
1603,230,397,155,38,0.007598039,305063,0.344081886
1078,3,16,154,39,0.00754902,305217,0.344255583
622,20,348,154,39,0.00754902,305371,0.34442928
1677,236,10,154,38,0.00754902,305525,0.344602978
1070,10,331,154,38,0.00754902,305679,0.344776675
248,311,80,154,38,0.00754902,305833,0.344950372
658,367,314,154,38,0.00754902,305987,0.345124069
1648,68,397,154,38,0.00754902,306141,0.345297767
810,313,3,154,38,0.00754902,306295,0.345471464
896,105,348,154,37,0.00754902,306449,0.345645161
534,655,27,154,37,0.00754902,306603,0.345818859
849,32,558,154,37,0.00754902,306757,0.345992556
1547,33,347,154,36,0.00754902,306911,0.346166253
894,311,353,154,36,0.00754902,307065,0.34633995
1249,473,689,153,39,0.0075,307218,0.34651252
1375,331,250,153,39,0.0075,307371,0.346685089
688,314,655,153,39,0.0075,307524,0.346857658
612,522,379,153,39,0.0075,307677,0.347030228
1349,663,9,153,39,0.0075,307830,0.347202797
945,331,236,153,39,0.0075,307983,0.347375367
946,558,224,153,39,0.0075,308136,0.347547936
1067,15,27,153,38,0.0075,308289,0.347720505
1821,224,16,153,37,0.0075,308442,0.347893075
1086,588,354,153,37,0.0075,308595,0.348065644
803,20,31,152,39,0.00745098,308747,0.348237085
1510,80,243,152,39,0.00745098,308899,0.348408527
735,68,80,152,39,0.00745098,309051,0.348579968
1269,33,31,152,38,0.00745098,309203,0.34875141
943,77,3,152,38,0.00745098,309355,0.348922851
645,582,6,152,38,0.00745098,309507,0.349094293
1330,130,9,152,38,0.00745098,309659,0.349265734
1490,68,558,152,38,0.00745098,309811,0.349437176
1892,348,558,152,38,0.00745098,309963,0.349608617
761,123,105,152,38,0.00745098,310115,0.349780059
1038,77,663,152,37,0.00745098,310267,0.3499515
1167,77,265,152,37,0.00745098,310419,0.350122942
1408,16,558,152,36,0.00745098,310571,0.350294383
1165,224,68,151,39,0.007401961,310722,0.350464697
1364,380,68,151,39,0.007401961,310873,0.35063501
1225,6,31,151,39,0.007401961,311024,0.350805324
2179,535,77,151,39,0.007401961,311175,0.350975637
618,394,27,151,38,0.007401961,311326,0.351145951
994,310,302,151,38,0.007401961,311477,0.351316264
2233,230,107,151,37,0.007401961,311628,0.351486578
1319,552,27,151,37,0.007401961,311779,0.351656891
921,77,95,151,37,0.007401961,311930,0.351827205
886,123,331,151,37,0.007401961,312081,0.351997519
960,313,31,151,37,0.007401961,312232,0.352167832
1437,27,414,150,39,0.007352941,312382,0.352337018
1072,16,353,150,39,0.007352941,312532,0.352506203
1526,522,131,150,39,0.007352941,312682,0.352675389
1781,68,689,150,39,0.007352941,312832,0.352844575
1429,663,473,150,39,0.007352941,312982,0.35301376
1680,48,9,150,39,0.007352941,313132,0.353182946
1327,10,302,150,38,0.007352941,313282,0.353352132
1077,105,141,150,38,0.007352941,313432,0.353521317
1596,558,473,150,38,0.007352941,313582,0.353690503
707,6,582,150,38,0.007352941,313732,0.353859689
846,673,27,150,37,0.007352941,313882,0.354028874
1825,353,164,150,37,0.007352941,314032,0.35419806
847,33,310,150,37,0.007352941,314182,0.354367246
1727,80,529,150,37,0.007352941,314332,0.354536431
1132,6,310,150,36,0.007352941,314482,0.354705617
1732,348,582,150,36,0.007352941,314632,0.354874803
1895,80,250,150,36,0.007352941,314782,0.355043988
1315,582,479,149,39,0.007303922,314931,0.355212046
1439,663,310,149,39,0.007303922,315080,0.355380104
1357,311,48,149,39,0.007303922,315229,0.355548162
977,522,335,149,39,0.007303922,315378,0.355716219
1236,80,367,149,38,0.007303922,315527,0.355884277
1647,131,582,149,38,0.007303922,315676,0.356052335
2097,348,95,149,38,0.007303922,315825,0.356220393
1341,107,473,149,38,0.007303922,315974,0.35638845
1565,230,353,149,37,0.007303922,316123,0.356556508
805,529,353,148,39,0.007254902,316271,0.356723438
1054,280,224,148,39,0.007254902,316419,0.356890368
938,596,353,148,38,0.007254902,316567,0.357057298
948,9,471,148,38,0.007254902,316715,0.357224227
1618,68,14,148,38,0.007254902,316863,0.357391157
1091,123,33,148,38,0.007254902,317011,0.357558087
985,588,123,148,38,0.007254902,317159,0.357725017
713,367,582,148,37,0.007254902,317307,0.357891947
1443,10,9,148,37,0.007254902,317455,0.358058877
2088,68,347,148,37,0.007254902,317603,0.358225806
1089,105,145,148,36,0.007254902,317751,0.358392736
955,105,479,148,34,0.007254902,317899,0.358559666
601,3,80,147,39,0.007205882,318046,0.358725468
693,393,105,147,39,0.007205882,318193,0.35889127
1012,398,27,147,39,0.007205882,318340,0.359057072
1190,443,16,147,39,0.007205882,318487,0.359222874
535,588,80,147,38,0.007205882,318634,0.359388676
683,313,354,147,38,0.007205882,318781,0.359554478
588,596,105,147,38,0.007205882,318928,0.35972028
1728,224,280,147,38,0.007205882,319075,0.359886082
1143,314,532,147,38,0.007205882,319222,0.360051884
1457,84,367,147,38,0.007205882,319369,0.360217686
1300,130,582,147,38,0.007205882,319516,0.360383487
2014,348,230,147,38,0.007205882,319663,0.360549289
1114,588,311,147,38,0.007205882,319810,0.360715091
2282,348,14,147,37,0.007205882,319957,0.360880893
1944,236,522,147,37,0.007205882,320104,0.361046695
1385,3,311,147,36,0.007205882,320251,0.361212497
1434,443,498,147,35,0.007205882,320398,0.361378299
909,10,335,147,35,0.007205882,320545,0.361544101
1138,313,219,146,39,0.007156863,320691,0.361708775
1514,236,230,146,39,0.007156863,320837,0.361873449
1622,588,348,146,38,0.007156863,320983,0.362038123
959,582,219,146,38,0.007156863,321129,0.362202797
1153,224,335,146,38,0.007156863,321275,0.362367471
1671,130,331,146,38,0.007156863,321421,0.362532145
2580,348,295,146,37,0.007156863,321567,0.362696819
1497,230,310,146,37,0.007156863,321713,0.362861493
1399,105,385,146,37,0.007156863,321859,0.363026167
744,16,582,146,36,0.007156863,322005,0.363190841
917,9,313,145,39,0.007107843,322150,0.363354388
1624,80,655,145,39,0.007107843,322295,0.363517934
1738,335,404,145,38,0.007107843,322440,0.36368148
1597,10,68,145,38,0.007107843,322585,0.363845026
976,32,219,145,38,0.007107843,322730,0.364008572
1819,236,32,145,38,0.007107843,322875,0.364172118
2046,230,48,145,38,0.007107843,323020,0.364335664
1500,335,674,145,37,0.007107843,323165,0.36449921
942,311,33,145,37,0.007107843,323310,0.364662757
2290,663,313,145,36,0.007107843,323455,0.364826303
1868,224,663,144,39,0.007058824,323599,0.364988721
1935,354,367,144,39,0.007058824,323743,0.365151139
1328,10,33,144,38,0.007058824,323887,0.365313557
2714,348,471,144,38,0.007058824,324031,0.365475976
1410,473,558,144,38,0.007058824,324175,0.365638394
2185,48,522,144,38,0.007058824,324319,0.365800812
1108,582,663,144,38,0.007058824,324463,0.36596323
1298,84,224,144,37,0.007058824,324607,0.366125649
1523,6,16,144,37,0.007058824,324751,0.366288067
2176,230,250,143,39,0.007009804,324894,0.366449357
1025,582,3,143,39,0.007009804,325037,0.366610647
1233,582,588,143,39,0.007009804,325180,0.366771938
1023,522,331,143,39,0.007009804,325323,0.366933228
1334,313,50,143,39,0.007009804,325466,0.367094518
1698,236,443,143,38,0.007009804,325609,0.367255809
878,123,16,143,38,0.007009804,325752,0.367417099
1207,105,674,143,38,0.007009804,325895,0.367578389
1433,107,331,143,37,0.007009804,326038,0.36773968
504,582,353,143,37,0.007009804,326181,0.36790097
2255,535,9,143,36,0.007009804,326324,0.36806226
1057,311,68,143,35,0.007009804,326467,0.368223551
1436,353,219,142,39,0.006960784,326609,0.368383713
1175,314,243,142,39,0.006960784,326751,0.368543875
1822,123,302,142,39,0.006960784,326893,0.368704038
498,6,20,142,39,0.006960784,327035,0.3688642
1696,130,16,142,38,0.006960784,327177,0.369024363
1268,314,2,142,38,0.006960784,327319,0.369184525
1748,107,236,142,38,0.006960784,327461,0.369344688
2076,80,107,142,38,0.006960784,327603,0.36950485
1383,588,31,142,38,0.006960784,327745,0.369665012
1314,479,380,142,38,0.006960784,327887,0.369825175
1853,353,10,142,38,0.006960784,328029,0.369985337
972,532,380,142,37,0.006960784,328171,0.3701455
984,156,27,142,37,0.006960784,328313,0.370305662
1475,3,123,142,37,0.006960784,328455,0.370465824
1824,27,364,142,37,0.006960784,328597,0.370625987
865,32,348,142,36,0.006960784,328739,0.370786149
1179,105,15,142,36,0.006960784,328881,0.370946312
686,640,27,142,36,0.006960784,329023,0.371106474
1333,26,655,142,35,0.006960784,329165,0.371266637
1504,224,529,141,39,0.006911765,329306,0.371425671
731,522,123,141,39,0.006911765,329447,0.371584706
903,473,354,141,39,0.006911765,329588,0.37174374
1020,80,353,141,39,0.006911765,329729,0.371902775
2267,130,397,141,38,0.006911765,329870,0.372061809
1323,236,9,141,38,0.006911765,330011,0.372220844
2107,230,131,141,38,0.006911765,330152,0.372379878
1724,158,16,141,38,0.006911765,330293,0.372538913
1063,33,16,141,38,0.006911765,330434,0.372697947
986,522,77,141,38,0.006911765,330575,0.372856982
1092,3,331,141,38,0.006911765,330716,0.373016016
1741,313,463,141,38,0.006911765,330857,0.373175051
1693,230,219,141,37,0.006911765,330998,0.373334085
1350,380,131,141,37,0.006911765,331139,0.37349312
2133,224,463,141,37,0.006911765,331280,0.373652154
1687,68,145,141,37,0.006911765,331421,0.373811189
1583,3,10,141,37,0.006911765,331562,0.373970223
791,393,380,141,35,0.006911765,331703,0.374129258
2162,80,131,140,39,0.006862745,331843,0.374287164
844,609,380,140,39,0.006862745,331983,0.374445071
1209,84,529,140,39,0.006862745,332123,0.374602978
1071,379,224,140,38,0.006862745,332263,0.374760884
1525,224,95,140,38,0.006862745,332403,0.374918791
1438,84,393,140,37,0.006862745,332543,0.375076697
1061,77,80,140,37,0.006862745,332683,0.375234604
1992,68,663,140,37,0.006862745,332823,0.375392511
1253,105,689,140,37,0.006862745,332963,0.375550417
1103,310,16,140,37,0.006862745,333103,0.375708324
1937,473,463,140,37,0.006862745,333243,0.375866231
1859,243,655,140,36,0.006862745,333383,0.376024137
1673,10,367,140,36,0.006862745,333523,0.376182044
1048,331,443,139,39,0.006813725,333662,0.376338822
2417,314,528,139,39,0.006813725,333801,0.376495601
1979,27,328,139,39,0.006813725,333940,0.37665238
2168,123,48,139,39,0.006813725,334079,0.376809159
1791,596,529,139,38,0.006813725,334218,0.376965937
997,335,479,139,38,0.006813725,334357,0.377122716
682,353,105,139,38,0.006813725,334496,0.377279495
1195,532,353,139,38,0.006813725,334635,0.377436273
1124,224,311,139,38,0.006813725,334774,0.377593052
1849,663,302,139,38,0.006813725,334913,0.377749831
1005,588,6,139,37,0.006813725,335052,0.37790661
883,331,354,139,37,0.006813725,335191,0.378063388
2190,236,558,139,37,0.006813725,335330,0.378220167
1058,311,588,139,37,0.006813725,335469,0.378376946
1356,522,302,139,36,0.006813725,335608,0.378533724
1762,77,414,139,36,0.006813725,335747,0.378690503
1450,588,295,139,36,0.006813725,335886,0.378847282
714,397,380,138,39,0.006764706,336024,0.379002933
1461,27,156,138,39,0.006764706,336162,0.379158583
1451,393,379,138,39,0.006764706,336300,0.379314234
1517,105,242,138,39,0.006764706,336438,0.379469885
1484,26,280,138,39,0.006764706,336576,0.379625536
1616,27,682,138,39,0.006764706,336714,0.379781187
1211,9,10,138,38,0.006764706,336852,0.379936837
1553,80,219,138,38,0.006764706,336990,0.380092488
654,313,6,138,38,0.006764706,337128,0.380248139
1332,158,27,138,37,0.006764706,337266,0.38040379
1522,230,123,138,37,0.006764706,337404,0.380559441
905,335,26,138,37,0.006764706,337542,0.380715091
845,522,9,137,39,0.006715686,337679,0.380869614
1320,310,331,137,39,0.006715686,337816,0.381024137
1282,314,141,137,39,0.006715686,337953,0.38117866
2362,348,131,137,38,0.006715686,338090,0.381333183
1612,107,586,137,38,0.006715686,338227,0.381487706
1193,497,27,137,38,0.006715686,338364,0.381642229
1317,77,31,137,36,0.006715686,338501,0.381796752
1729,353,310,137,36,0.006715686,338638,0.381951275
741,331,77,137,36,0.006715686,338775,0.382105797
1136,3,313,137,35,0.006715686,338912,0.38226032
1115,84,77,136,39,0.006666667,339048,0.382413715
1440,596,224,136,39,0.006666667,339184,0.38256711
2029,48,475,136,39,0.006666667,339320,0.382720505
2217,663,379,136,39,0.006666667,339456,0.3828739
1469,84,107,136,38,0.006666667,339592,0.383027295
1187,582,348,136,38,0.006666667,339728,0.38318069
1286,16,655,136,38,0.006666667,339864,0.383334085
1863,84,243,136,37,0.006666667,340000,0.38348748
1116,280,443,136,37,0.006666667,340136,0.383640875
2174,131,16,136,37,0.006666667,340272,0.38379427
1831,522,68,136,37,0.006666667,340408,0.383947665
1758,68,313,136,36,0.006666667,340544,0.38410106
2106,473,663,135,39,0.006617647,340679,0.384253327
1894,3,48,135,38,0.006617647,340814,0.384405594
1337,77,348,135,38,0.006617647,340949,0.384557861
1223,26,25,135,38,0.006617647,341084,0.384710129
1535,230,311,135,38,0.006617647,341219,0.384862396
1250,6,204,135,37,0.006617647,341354,0.385014663
1473,314,30,135,37,0.006617647,341489,0.38516693
1713,10,95,135,37,0.006617647,341624,0.385319197
978,522,311,135,37,0.006617647,341759,0.385471464
1299,532,16,135,37,0.006617647,341894,0.385623731
1786,314,328,135,36,0.006617647,342029,0.385775998
1672,80,335,135,36,0.006617647,342164,0.385928265
1309,582,295,135,36,0.006617647,342299,0.386080532
1396,314,614,135,35,0.006617647,342434,0.386232799
1604,310,367,134,39,0.006568627,342568,0.386383939
1627,443,529,134,39,0.006568627,342702,0.386535078
1919,84,609,134,39,0.006568627,342836,0.386686217
510,397,105,134,38,0.006568627,342970,0.386837356
1427,56,582,134,38,0.006568627,343104,0.386988495
1355,331,33,134,38,0.006568627,343238,0.387139635
1633,475,27,134,38,0.006568627,343372,0.387290774
1324,335,532,134,38,0.006568627,343506,0.387441913
1164,274,27,134,37,0.006568627,343640,0.387593052
1560,3,230,134,37,0.006568627,343774,0.387744191
2292,479,558,134,37,0.006568627,343908,0.38789533
1482,219,380,134,37,0.006568627,344042,0.38804647
1478,33,302,134,37,0.006568627,344176,0.388197609
2148,193,204,134,35,0.006568627,344310,0.388348748
1279,56,105,133,39,0.006519608,344443,0.388498759
944,331,10,133,39,0.006519608,344576,0.388648771
1458,380,280,133,38,0.006519608,344709,0.388798782
1608,114,27,133,38,0.006519608,344842,0.388948793
1804,479,32,133,38,0.006519608,344975,0.389098804
1625,596,68,133,37,0.006519608,345108,0.389248816
2146,596,398,133,37,0.006519608,345241,0.389398827
1964,230,655,133,37,0.006519608,345374,0.389548838
1569,331,596,133,36,0.006519608,345507,0.38969885
1352,380,588,133,36,0.006519608,345640,0.389848861
1215,314,497,133,35,0.006519608,345773,0.389998872
1157,10,379,133,35,0.006519608,345906,0.390148883
781,32,335,133,35,0.006519608,346039,0.390298895
1118,532,529,132,39,0.006470588,346171,0.390447778
1744,236,219,132,39,0.006470588,346303,0.390596661
1105,380,219,132,37,0.006470588,346435,0.390745545
1275,473,131,132,36,0.006470588,346567,0.390894428
641,25,353,132,35,0.006470588,346699,0.391043312
1265,522,588,132,35,0.006470588,346831,0.391192195
2180,471,27,132,35,0.006470588,346963,0.391341078
1360,84,582,132,35,0.006470588,347095,0.391489962
1166,95,27,132,34,0.006470588,347227,0.391638845
1657,123,522,131,38,0.006421569,347358,0.3917866
2446,596,404,131,38,0.006421569,347489,0.391934356
1101,313,393,131,37,0.006421569,347620,0.392082111
1379,48,105,131,37,0.006421569,347751,0.392229867
1516,479,9,131,37,0.006421569,347882,0.392377622
814,77,141,131,37,0.006421569,348013,0.392525378
1287,614,224,131,37,0.006421569,348144,0.392673133
2366,596,243,131,37,0.006421569,348275,0.392820889
1679,131,32,131,36,0.006421569,348406,0.392968644
1306,558,16,131,36,0.006421569,348537,0.3931164
1403,236,311,130,39,0.006372549,348667,0.393263027
1670,331,398,130,39,0.006372549,348797,0.393409655
901,77,32,130,39,0.006372549,348927,0.393556282
2364,663,331,130,39,0.006372549,349057,0.39370291
1029,479,105,130,39,0.006372549,349187,0.393849538
1574,596,367,130,38,0.006372549,349317,0.393996165
2226,609,250,130,38,0.006372549,349447,0.394142793
1989,354,397,130,38,0.006372549,349577,0.39428942
1761,588,558,130,37,0.006372549,349707,0.394436048
1880,379,367,130,37,0.006372549,349837,0.394582675
1557,380,471,130,37,0.006372549,349967,0.394729303
2480,130,204,130,37,0.006372549,350097,0.394875931
2193,347,27,130,37,0.006372549,350227,0.395022558
969,514,27,130,37,0.006372549,350357,0.395169186
2132,219,353,130,37,0.006372549,350487,0.395315813
1602,10,131,130,36,0.006372549,350617,0.395462441
2244,328,393,130,36,0.006372549,350747,0.395609068
1050,33,230,130,36,0.006372549,350877,0.395755696
1607,10,219,130,35,0.006372549,351007,0.395902323
289,596,80,130,35,0.006372549,351137,0.396048951
3718,463,95,129,39,0.006323529,351266,0.396194451
2524,68,498,129,39,0.006323529,351395,0.39633995
1676,310,10,129,38,0.006323529,351524,0.39648545
1194,295,473,129,38,0.006323529,351653,0.39663095
2955,522,347,129,38,0.006323529,351782,0.396776449
1906,596,250,129,38,0.006323529,351911,0.396921949
739,20,196,129,38,0.006323529,352040,0.397067449
1776,84,250,129,37,0.006323529,352169,0.397212948
1256,532,224,129,37,0.006323529,352298,0.397358448
1963,34,224,129,37,0.006323529,352427,0.397503948
1789,68,471,129,37,0.006323529,352556,0.397649447
1901,68,522,129,37,0.006323529,352685,0.397794947
2120,27,126,129,37,0.006323529,352814,0.397940447
1322,236,334,129,36,0.006323529,352943,0.398085946
1864,663,68,129,36,0.006323529,353072,0.398231446
659,9,367,128,39,0.00627451,353200,0.398375818
760,582,397,128,39,0.00627451,353328,0.398520189
1479,498,16,128,39,0.00627451,353456,0.398664561
1342,582,97,128,38,0.00627451,353584,0.398808933
1418,77,385,128,38,0.00627451,353712,0.398953305
1879,380,558,128,38,0.00627451,353840,0.399097677
571,224,123,128,38,0.00627451,353968,0.399242048
1913,313,347,128,38,0.00627451,354096,0.39938642
1295,77,463,128,37,0.00627451,354224,0.399530792
1768,473,204,128,37,0.00627451,354352,0.399675164
1081,10,353,128,37,0.00627451,354480,0.399819535
1970,354,224,128,36,0.00627451,354608,0.399963907
2245,535,230,128,34,0.00627451,354736,0.400108279
1062,393,331,127,39,0.00622549,354863,0.400251523
1771,230,443,127,39,0.00622549,354990,0.400394767
1080,9,68,127,39,0.00622549,355117,0.40053801
1806,380,85,127,39,0.00622549,355244,0.400681254
1183,582,689,127,38,0.00622549,355371,0.400824498
1495,353,397,127,38,0.00622549,355498,0.400967742
606,295,314,127,38,0.00622549,355625,0.401110986
1720,335,414,127,38,0.00622549,355752,0.40125423
1489,123,219,127,38,0.00622549,355879,0.401397473
2266,328,397,127,37,0.00622549,356006,0.401540717
2016,80,586,127,37,0.00622549,356133,0.401683961
1212,77,535,127,37,0.00622549,356260,0.401827205
825,353,314,127,37,0.00622549,356387,0.401970449
1958,473,427,127,36,0.00622549,356514,0.402113693
1755,158,219,127,36,0.00622549,356641,0.402256937
297,16,80,127,36,0.00622549,356768,0.40240018
1391,313,295,127,36,0.00622549,356895,0.402543424
884,20,6,127,35,0.00622549,357022,0.402686668
1911,204,68,127,35,0.00622549,357149,0.402829912
1199,77,264,127,35,0.00622549,357276,0.402973156
1493,10,311,126,39,0.006176471,357402,0.403115272
1681,77,514,126,39,0.006176471,357528,0.403257388
1567,311,498,126,39,0.006176471,357654,0.403399504
1470,131,314,126,39,0.006176471,357780,0.40354162
1813,224,497,126,39,0.006176471,357906,0.403683736
2869,48,97,126,38,0.006176471,358032,0.403825852
2140,354,10,126,38,0.006176471,358158,0.403967968
1362,311,3,126,38,0.006176471,358284,0.404110083
1221,331,522,126,38,0.006176471,358410,0.404252199
1589,314,130,126,38,0.006176471,358536,0.404394315
2414,663,131,126,38,0.006176471,358662,0.404536431
474,532,80,126,37,0.006176471,358788,0.404678547
1463,532,219,126,37,0.006176471,358914,0.404820663
1617,588,663,126,37,0.006176471,359040,0.404962779
2178,236,398,126,36,0.006176471,359166,0.405104895
826,105,158,126,36,0.006176471,359292,0.405247011
1191,397,367,126,34,0.006176471,359418,0.405389127
1638,80,302,125,39,0.006127451,359543,0.405530115
2017,353,131,125,39,0.006127451,359668,0.405671103
2099,535,310,125,39,0.006127451,359793,0.405812091
1886,84,379,125,39,0.006127451,359918,0.405953079
1351,367,393,125,39,0.006127451,360043,0.406094067
1056,9,311,125,38,0.006127451,360168,0.406235055
1230,32,31,125,37,0.006127451,360293,0.406376043
1941,313,558,125,37,0.006127451,360418,0.406517031
2420,27,1,125,37,0.006127451,360543,0.406658019
1014,20,14,125,37,0.006127451,360668,0.406799007
1714,335,475,125,37,0.006127451,360793,0.406939995
1203,331,32,125,37,0.006127451,360918,0.407080984
1845,27,528,125,36,0.006127451,361043,0.407221972
1162,32,145,125,36,0.006127451,361168,0.40736296
1662,479,475,125,35,0.006127451,361293,0.407503948
1967,230,558,125,35,0.006127451,361418,0.407644936
1790,236,250,124,39,0.006078431,361542,0.407784796
1988,380,398,124,39,0.006078431,361666,0.407924656
3027,348,522,124,39,0.006078431,361790,0.408064516
2207,582,463,124,39,0.006078431,361914,0.408204376
594,16,158,124,39,0.006078431,362038,0.408344236
1204,543,27,124,38,0.006078431,362162,0.408484097
2128,479,68,124,38,0.006078431,362286,0.408623957
1884,311,31,124,38,0.006078431,362410,0.408763817
1121,123,335,124,38,0.006078431,362534,0.408903677
1409,105,723,124,38,0.006078431,362658,0.409043537
2201,479,522,124,37,0.006078431,362782,0.409183397
1326,77,295,124,37,0.006078431,362906,0.409323257
1994,535,473,124,36,0.006078431,363030,0.409463118
2657,230,15,124,35,0.006078431,363154,0.409602978
1844,473,84,124,35,0.006078431,363278,0.409742838
1975,230,498,123,39,0.006029412,363401,0.40988157
2563,68,708,123,39,0.006029412,363524,0.410020302
507,32,302,123,38,0.006029412,363647,0.410159035
1310,311,394,123,38,0.006029412,363770,0.410297767
2376,131,33,123,38,0.006029412,363893,0.410436499
1420,280,498,123,38,0.006029412,364016,0.410575231
1151,26,224,123,37,0.006029412,364139,0.410713963
1595,107,230,123,37,0.006029412,364262,0.410852696
1854,224,11,123,37,0.006029412,364385,0.410991428
1809,335,97,123,37,0.006029412,364508,0.41113016
1908,674,224,123,37,0.006029412,364631,0.411268892
2318,314,404,123,37,0.006029412,364754,0.411407625
2109,107,243,123,36,0.006029412,364877,0.411546357
1084,609,27,123,35,0.006029412,365000,0.411685089
3060,130,348,123,35,0.006029412,365123,0.411823821
1563,353,264,123,34,0.006029412,365246,0.411962554
577,562,158,123,33,0.006029412,365369,0.412101286
953,20,15,122,39,0.005980392,365491,0.41223889
911,26,105,122,38,0.005980392,365613,0.412376494
1664,473,295,122,38,0.005980392,365735,0.412514099
1224,313,348,122,38,0.005980392,365857,0.412651703
2260,353,367,122,38,0.005980392,365979,0.412789307
1635,105,439,122,37,0.005980392,366101,0.412926912
1447,314,64,122,37,0.005980392,366223,0.413064516
2356,68,596,122,37,0.005980392,366345,0.41320212
1797,77,347,122,37,0.005980392,366467,0.413339725
1715,380,33,122,36,0.005980392,366589,0.413477329
1222,265,27,122,35,0.005980392,366711,0.413614933
1811,32,463,122,35,0.005980392,366833,0.413752538
1747,473,34,122,34,0.005980392,366955,0.413890142
1155,9,663,121,39,0.005931373,367076,0.414026619
1476,311,11,121,38,0.005931373,367197,0.414163095
1281,33,479,121,38,0.005931373,367318,0.414299571
1877,397,250,121,37,0.005931373,367439,0.414436048
1096,532,280,121,37,0.005931373,367560,0.414572524
1550,77,50,121,37,0.005931373,367681,0.414709001
1243,105,535,121,37,0.005931373,367802,0.414845477
2018,655,16,121,37,0.005931373,367923,0.414981954
2053,479,48,121,37,0.005931373,368044,0.41511843
1283,95,582,121,37,0.005931373,368165,0.415254906
1472,335,158,121,36,0.005931373,368286,0.415391383
2850,348,638,121,36,0.005931373,368407,0.415527859
1026,397,331,121,35,0.005931373,368528,0.415664336
871,379,582,121,35,0.005931373,368649,0.415800812
1146,32,6,120,38,0.005882353,368769,0.415936161
637,9,397,120,38,0.005882353,368889,0.416071509
1914,335,385,120,38,0.005882353,369009,0.416206858
869,9,33,120,38,0.005882353,369129,0.416342206
1425,498,224,120,38,0.005882353,369249,0.416477555
2348,68,394,120,38,0.005882353,369369,0.416612903
1577,335,497,120,37,0.005882353,369489,0.416748252
2204,80,48,120,37,0.005882353,369609,0.4168836
2663,348,219,120,37,0.005882353,369729,0.417018949
1889,582,30,120,37,0.005882353,369849,0.417154297
1562,274,353,120,36,0.005882353,369969,0.417289646
3055,348,663,120,36,0.005882353,370089,0.417424994
1365,331,131,120,36,0.005882353,370209,0.417560343
1505,105,414,120,36,0.005882353,370329,0.417695691
1519,582,50,120,36,0.005882353,370449,0.41783104
934,394,380,120,36,0.005882353,370569,0.417966388
1798,145,32,120,36,0.005882353,370689,0.418101737
1796,131,105,119,39,0.005833333,370808,0.418235958
1441,632,27,119,39,0.005833333,370927,0.418370178
2054,236,473,119,39,0.005833333,371046,0.418504399
2262,353,514,119,39,0.005833333,371165,0.418638619
1767,473,475,119,39,0.005833333,371284,0.41877284
1369,84,314,119,39,0.005833333,371403,0.418907061
1726,77,114,119,38,0.005833333,371522,0.419041281
1652,107,379,119,38,0.005833333,371641,0.419175502
962,582,498,119,38,0.005833333,371760,0.419309723
1537,502,27,119,38,0.005833333,371879,0.419443943
2384,663,31,119,38,0.005833333,371998,0.419578164
1173,236,77,119,37,0.005833333,372117,0.419712384
2213,224,367,119,37,0.005833333,372236,0.419846605
835,582,31,119,37,0.005833333,372355,0.419980826
1665,107,280,119,37,0.005833333,372474,0.420115046
1416,105,196,119,36,0.005833333,372593,0.420249267
2543,130,367,119,36,0.005833333,372712,0.420383487
1241,107,84,119,36,0.005833333,372831,0.420517708
1158,224,158,119,35,0.005833333,372950,0.420651929
2431,48,10,118,39,0.005784314,373068,0.420785021
2073,558,68,118,39,0.005784314,373186,0.420918114
2304,107,522,118,39,0.005784314,373304,0.421051207
1928,107,443,118,39,0.005784314,373422,0.4211843
356,353,80,118,39,0.005784314,373540,0.421317392
1529,443,397,118,38,0.005784314,373658,0.421450485
1181,10,123,118,38,0.005784314,373776,0.421583578
918,9,95,118,38,0.005784314,373894,0.42171667
1498,32,204,118,38,0.005784314,374012,0.421849763
1277,9,131,118,37,0.005784314,374130,0.421982856
1947,473,97,118,37,0.005784314,374248,0.422115949
1528,48,224,118,37,0.005784314,374366,0.422249041
1430,310,397,118,37,0.005784314,374484,0.422382134
1216,32,33,118,37,0.005784314,374602,0.422515227
1400,311,471,118,37,0.005784314,374720,0.422648319
2551,663,33,118,36,0.005784314,374838,0.422781412
1234,314,158,118,36,0.005784314,374956,0.422914505
1372,6,14,118,36,0.005784314,375074,0.423047598
680,609,80,118,36,0.005784314,375192,0.42318069
1706,473,50,118,36,0.005784314,375310,0.423313783
1739,313,307,118,36,0.005784314,375428,0.423446876
1628,498,655,118,36,0.005784314,375546,0.423579968
