id,pair_id,class,description,block,length,head_ver,tail_ver,polyline
23,,0,route 0's segment,[4],458.776051806884,55,51,"[[110.3480559275015, 20.045449589110458], [110.348672, 20.04559], [110.34941, 20.045755], [110.350122, 20.045929], [110.350386, 20.045985], [110.350464, 20.046007], [110.351984, 20.046389], [110.35214, 20.046424], [110.35214, 20.046424], [110.35231355359674, 20.0464601312648]]"
24,,0,route 0's segment,[4],3.7112279523466487,51,49,"[[110.35231355359674, 20.0464601312648], [110.35234824040529, 20.04646735253989]]"
25,,0,route 0's segment,[4],276.66447145781507,49,57,"[[110.35234824040529, 20.04646735253989], [110.353264, 20.046658], [110.354058, 20.046823], [110.354687, 20.047001], [110.35491240000006, 20.047079738579676]]"
26,,0,route 0's segment,[4],552.1659672678702,57,4,"[[110.35491240000006, 20.047079738579676], [110.355208, 20.047183], [110.35549, 20.047283], [110.35697, 20.047852], [110.358142, 20.048303], [110.359306, 20.048741], [110.359848, 20.048827]]"
27,,0,route 1's segment,[4],1298.0242091991995,4,58,"[[110.359848, 20.048827], [110.359753, 20.048915], [110.359349, 20.048854], [110.359102, 20.04878], [110.356905, 20.047943], [110.355169, 20.047283], [110.354661, 20.047105], [110.354015, 20.046918], [110.353238, 20.046758], [110.352279, 20.046567], [110.350438, 20.046111], [110.350347, 20.046089], [110.350095, 20.046024], [110.349366, 20.045846], [110.348659, 20.045686], [110.348028, 20.04555043359375]]"
28,,0,route 1's segment,[4],1231.4637123370505,58,59,"[[110.348028, 20.04555043359375], [110.347891, 20.045521], [110.34694, 20.045326], [110.346758, 20.045308], [110.34668, 20.045308], [110.346163, 20.045304], [110.346037, 20.045304], [110.345833, 20.045278], [110.345664, 20.045239], [110.345508, 20.045195], [110.345256, 20.045095], [110.344709, 20.044909], [110.344128, 20.044753], [110.343997, 20.044718], [110.343867, 20.044687], [110.343867, 20.044687], [110.343398, 20.04457], [110.342934, 20.044457], [110.342648, 20.044384], [110.342374, 20.044293], [110.341853, 20.044149], [110.341467, 20.04411], [110.341076, 20.044032], [110.340885, 20.04398], [110.340655, 20.043885], [110.340195, 20.043707], [110.339839, 20.043615], [110.337574, 20.043238], [110.337344, 20.043225], [110.336806, 20.043155], [110.336593, 20.04309], [110.336592, 20.043089608391607]]"
29,,0,route 1's segment,[4],1774.8944590792405,59,3,"[[110.336592, 20.043089608391607], [110.33645, 20.043034], [110.336302, 20.042956], [110.336228, 20.042912], [110.335872, 20.042648], [110.335269, 20.04227], [110.335148, 20.042188], [110.334657, 20.041819], [110.334479, 20.041706], [110.334097, 20.04151], [110.333746, 20.041363], [110.333251, 20.041207], [110.332661, 20.041089], [110.332413, 20.041055], [110.331545, 20.040964], [110.33112, 20.040933], [110.330139, 20.04082], [110.329427, 20.040707], [110.329145, 20.040642], [110.328837, 20.040534], [110.328498, 20.040399], [110.328273, 20.040291], [110.327734, 20.039965], [110.327257, 20.039666], [110.326884, 20.039436], [110.326571, 20.039236], [110.326328, 20.039062], [110.326302, 20.039041], [110.326146, 20.038898], [110.325868, 20.038594], [110.325621, 20.038229], [110.325425, 20.037821], [110.325339, 20.037569], [110.32503, 20.036454], [110.324952, 20.036233], [110.324844, 20.03602], [110.324705, 20.035816], [110.32464, 20.035734], [110.324388, 20.035486], [110.324184, 20.035352], [110.323359, 20.034797]]"
30,,0,route 1's segment,[2],983.5823817592293,3,60,"[[110.323359, 20.034797], [110.322661, 20.034462], [110.322509, 20.034371], [110.322361, 20.03428], [110.321814, 20.033963], [110.321428, 20.033746], [110.320417, 20.03316], [110.319935, 20.032895], [110.319462, 20.032635], [110.31878, 20.032257], [110.318702, 20.032222], [110.318407, 20.032066], [110.31773, 20.031749], [110.317174, 20.031502], [110.316549, 20.031198], [110.315812, 20.030768], [110.315225, 20.030363824582334]]"
31,,0,route 1's segment,[2],418.2004947513655,60,61,"[[110.315225, 20.030363824582334], [110.314974, 20.030191], [110.314935, 20.030165], [110.314631, 20.029952], [110.314323, 20.029714], [110.313741, 20.029314], [110.31355, 20.029184], [110.313134, 20.028902], [110.312773, 20.028659], [110.311985, 20.02815707826087]]"
32,,0,route 1's segment,[2],829.5608890037356,61,62,"[[110.311985, 20.02815707826087], [110.311853, 20.028073], [110.311636, 20.027938], [110.311558, 20.027891], [110.311011, 20.027561], [110.30964, 20.026736], [110.309449, 20.026628], [110.309297, 20.026536], [110.30918, 20.026463], [110.308728, 20.026224], [110.307956, 20.025842], [110.306714, 20.025299], [110.305773, 20.024905], [110.305033, 20.024585229445506]]"
33,,0,route 1's segment,[2],579.7859305317934,62,63,"[[110.305033, 20.024585229445506], [110.304727, 20.024453], [110.304674, 20.024427], [110.302734, 20.023585], [110.302352, 20.023424], [110.30207, 20.023299], [110.301428, 20.023043], [110.300816, 20.022843], [110.29991, 20.02260713138686]]"
34,,0,route 1's segment,[2],603.8514778713561,63,2,"[[110.29991, 20.02260713138686], [110.299583, 20.022522], [110.299501, 20.022496], [110.298828, 20.022318], [110.297174, 20.02191], [110.295417, 20.021454], [110.294359, 20.021103]]"
35,,0,route 1's segment,[1],601.2152015817345,2,64,"[[110.294359, 20.021103], [110.294266, 20.021176], [110.292938, 20.020816], [110.29263, 20.020734], [110.292348, 20.02066], [110.291567, 20.020469], [110.290998, 20.020321], [110.290304, 20.020113], [110.289905, 20.019957], [110.289358, 20.019718], [110.288945, 20.019544], [110.288923, 20.019534042105263]]"
36,,0,route 1's segment,[1],695.2772295841996,64,1,"[[110.288923, 20.019534042105263], [110.28885, 20.019501], [110.288003, 20.019071], [110.287418, 20.018841], [110.287179, 20.018776], [110.286905, 20.018728], [110.286671, 20.018707], [110.286398, 20.018698], [110.286163, 20.018711], [110.285768, 20.018767], [110.285443, 20.018837], [110.2852, 20.018889], [110.285087, 20.018924], [110.284488, 20.019063], [110.284427, 20.019084], [110.284349, 20.019106], [110.283845, 20.019266], [110.282595, 20.019632]]"
37,,0,route 1's segment,[0],1121.122239445283,1,65,"[[110.282595, 20.019632], [110.282574, 20.019727], [110.28204, 20.019839], [110.281302, 20.019996], [110.28076, 20.020104], [110.280182, 20.020221], [110.277205, 20.020842], [110.276554, 20.020968], [110.275595, 20.021211], [110.274852, 20.021428], [110.273941, 20.021727], [110.27232, 20.02228974052133]]"
38,,0,route 1's segment,[0],644.7587704138298,65,0,"[[110.27232, 20.02228974052133], [110.272253, 20.022313], [110.272066, 20.022383], [110.271215, 20.022665], [110.270738, 20.022799], [110.270438, 20.022869], [110.270009, 20.022947], [110.269605, 20.02299], [110.269106, 20.023016], [110.26626, 20.022994]]"
39,,0,route 2's segment,"[0, 7]",500.0487146280411,5,66,"[[110.266378, 20.011587], [110.266541, 20.011428], [110.267339, 20.011523], [110.268641, 20.011675], [110.268641, 20.011675], [110.26878, 20.011662], [110.270013, 20.011884], [110.27102959511753, 20.0120881322996]]"
40,,0,route 2's segment,"[0, 7]",428.1693288336388,66,67,"[[110.27102959511753, 20.0120881322996], [110.271263, 20.012135], [110.271727, 20.012357], [110.272704, 20.012543], [110.273685, 20.012726], [110.274353, 20.012808], [110.275004, 20.012856], [110.275019, 20.012856889972145]]"
41,,0,route 2's segment,"[0, 7]",663.3175872704251,67,6,"[[110.275019, 20.012856889972145], [110.278594, 20.013069], [110.279631, 20.013155], [110.28076, 20.013268], [110.281334, 20.013397]]"
42,,0,route 2's segment,"[1, 9]",406.2736768716423,6,70,"[[110.281334, 20.013397], [110.282674, 20.013494], [110.283051, 20.013537], [110.283555, 20.013581], [110.284128, 20.013589], [110.284618, 20.013563], [110.285039, 20.013511], [110.285206, 20.013480364653244]]"
43,,0,route 2's segment,"[1, 9]",284.829102173316,70,69,"[[110.285206, 20.013480364653244], [110.285486, 20.013429], [110.287153, 20.013082], [110.287687, 20.01299], [110.2878768755615, 20.012974990074188]]"
44,,0,route 2's segment,"[1, 9]",335.02987450451786,69,68,"[[110.2878768755615, 20.012974990074188], [110.288446, 20.01293], [110.288832, 20.01293], [110.29107870000009, 20.013035288752707]]"
45,,0,route 2's segment,"[1, 9]",345.34970518253334,68,7,"[[110.29107870000009, 20.013035288752707], [110.29438, 20.01319]]"
46,,0,route 2's segment,"[2, 11]",474.98167390027396,7,72,"[[110.29438, 20.01319], [110.295386, 20.013186], [110.295825, 20.013229], [110.296237, 20.013286], [110.296658, 20.013368], [110.297036, 20.013459], [110.297882, 20.01372], [110.29880370000008, 20.014009160784337]]"
47,,0,route 2's segment,"[2, 11]",356.1207360049929,72,71,"[[110.29880370000008, 20.014009160784337], [110.299514, 20.014232], [110.299696, 20.014288], [110.299878, 20.01434], [110.300577, 20.014562], [110.30203774855131, 20.015020473235623]]"
48,,0,route 2's segment,"[2, 11]",520.2102017140776,71,33,"[[110.30203774855131, 20.015020473235623], [110.302734, 20.015239], [110.304102, 20.01566], [110.304614, 20.015794], [110.305039, 20.015885], [110.306853, 20.016164]]"
49,,0,route 2's segment,"[2, 13]",277.1411119543024,33,75,"[[110.306853, 20.016164], [110.30949162536007, 20.01641968749369]]"
50,,0,route 2's segment,"[2, 13]",692.7255961272563,75,74,"[[110.30949162536007, 20.01641968749369], [110.309887, 20.016458], [110.309991, 20.016476], [110.310091, 20.016489], [110.310469, 20.016528], [110.312496, 20.016762], [110.314149, 20.016944], [110.31497, 20.017036], [110.315382, 20.01707], [110.315807, 20.017083], [110.3160799903472, 20.017064142114172]]"
51,,0,route 2's segment,"[2, 13]",489.5438483156495,74,73,"[[110.3160799903472, 20.017064142114172], [110.316111, 20.017062], [110.316476, 20.017001], [110.316871, 20.016923], [110.319266, 20.016337], [110.319653, 20.016263], [110.320113, 20.016194], [110.32065607034802, 20.016156522489005]]"
52,,0,route 2's segment,"[2, 13]",251.1657030413852,73,76,"[[110.32065607034802, 20.016156522489005], [110.320881, 20.016141], [110.321293, 20.016141], [110.32168, 20.016163], [110.322083, 20.016215], [110.322569, 20.016298], [110.322904, 20.016376], [110.32303165108512, 20.01641067445341]]"
53,,0,route 2's segment,"[2, 13]",151.49727788655892,76,8,"[[110.32303165108512, 20.01641067445341], [110.32332, 20.016489], [110.324341, 20.016986]]"
54,,0,route 2's segment,"[3, 13]",1139.226993839997,8,10,"[[110.324341, 20.016986], [110.324705, 20.016905], [110.325065, 20.016997], [110.325456, 20.017088], [110.325573, 20.017114], [110.32803, 20.017591], [110.328555, 20.017682], [110.328963, 20.017726], [110.329436, 20.017747], [110.329774, 20.017752], [110.330304, 20.017726], [110.33125, 20.017639], [110.331406, 20.017626], [110.331567, 20.017613], [110.331567, 20.017613], [110.335134, 20.01749]]"
55,,0,route 2's segment,"[5, 14]",334.50702438810004,10,79,"[[110.335134, 20.01749], [110.335143, 20.017435], [110.33553, 20.017422], [110.336007, 20.017409], [110.337964, 20.017357], [110.33828390000004, 20.017342755089057]]"
56,,0,route 2's segment,"[5, 14]",533.3634763072023,79,78,"[[110.33828390000004, 20.017342755089057], [110.33875, 20.017322], [110.339531, 20.017292], [110.340321, 20.017266], [110.342135, 20.017205], [110.343021, 20.017183], [110.343125, 20.017179], [110.343294, 20.017161], [110.34338451190219, 20.017156283948985]]"
57,,0,route 2's segment,"[5, 14]",280.72741155645673,78,80,"[[110.34338451190219, 20.017156283948985], [110.343793, 20.017135], [110.345764, 20.017092], [110.345846, 20.017092], [110.346011, 20.017088], [110.34607025058123, 20.0170870837539]]"
58,,0,route 2's segment,"[5, 14]",608.5627287563228,80,77,"[[110.34607025058123, 20.0170870837539], [110.346593, 20.017079], [110.34668, 20.017079], [110.347756, 20.017044], [110.349688, 20.016988], [110.35013, 20.01697], [110.351198, 20.016944], [110.351602, 20.016936], [110.351654, 20.016936], [110.35189255956362, 20.016936]]"
59,,0,route 2's segment,"[5, 14]",1404.2508369477441,77,11,"[[110.35189255956362, 20.016936], [110.352036, 20.016936], [110.352891, 20.01691], [110.354935, 20.016836], [110.355764, 20.01681], [110.356033, 20.016797], [110.356124, 20.016797], [110.356332, 20.016788], [110.356402, 20.016788], [110.357218, 20.016762], [110.358277, 20.016727], [110.359913, 20.01668], [110.360812, 20.016658], [110.361654, 20.016632], [110.362917, 20.016589], [110.363016, 20.016584], [110.364505, 20.016562], [110.365325, 20.016607]]"
60,,0,route 2's segment,"[6, 15]",517.3630377032483,11,81,"[[110.365325, 20.016607], [110.365521, 20.016523], [110.365929, 20.01651], [110.366871, 20.016467], [110.36865, 20.016471], [110.368906, 20.016471], [110.370022, 20.016471], [110.370122, 20.016471], [110.37025610000008, 20.01647185414013]]"
61,,0,route 2's segment,"[6, 15]",390.9560693211779,81,82,"[[110.37025610000008, 20.01647185414013], [110.370907, 20.016476], [110.371714, 20.016458], [110.372083, 20.01645], [110.373199, 20.016467], [110.373715, 20.016467], [110.373806, 20.016458], [110.37399710000007, 20.016458]]"
62,,0,route 2's segment,"[6, 15]",976.6558257941076,82,12,"[[110.37399710000007, 20.016458], [110.374293, 20.016458], [110.37513, 20.016467], [110.375408, 20.016471], [110.377956, 20.016471], [110.378147, 20.016476], [110.378229, 20.016476], [110.379045, 20.01648], [110.379453, 20.016476], [110.379987, 20.016476], [110.380612, 20.016489], [110.381289, 20.016502], [110.381289, 20.016502], [110.383344, 20.016547]]"
63,,0,route 3's segment,"[6, 15]",516.7130548031852,12,83,"[[110.383344, 20.016547], [110.382873, 20.016593], [110.382843, 20.016593], [110.381571, 20.016602], [110.380942, 20.016615], [110.380694, 20.016628], [110.380521, 20.016628], [110.37997, 20.016641], [110.379453, 20.016649], [110.379102, 20.016649], [110.37840173441242, 20.01665621923286]]"
64,,0,route 3's segment,"[6, 15]",460.29912292849104,83,84,"[[110.37840173441242, 20.01665621923286], [110.378229, 20.016658], [110.378151, 20.016658], [110.377951, 20.016654], [110.376011, 20.016641], [110.375408, 20.016649], [110.375304, 20.016654], [110.374293, 20.016658], [110.3739963542672, 20.016655321483224]]"
65,,0,route 3's segment,"[6, 15]",906.0493570316034,84,11,"[[110.3739963542672, 20.016655321483224], [110.37385, 20.016654], [110.37375, 20.016649], [110.373203, 20.016636], [110.373069, 20.016636], [110.372088, 20.016641], [110.371714, 20.016641], [110.37046, 20.016636], [110.370113, 20.016632], [110.370022, 20.016632], [110.369891, 20.016632], [110.368915, 20.016636], [110.36865, 20.016636], [110.367717, 20.016619], [110.366576, 20.016628], [110.365325, 20.016607]]"
66,,0,route 3's segment,"[5, 14]",420.94066298858866,11,87,"[[110.365325, 20.016607], [110.364618, 20.016701], [110.36303, 20.016775], [110.362925, 20.016775], [110.361901, 20.016823], [110.361307, 20.016850542503864]]"
67,,0,route 3's segment,"[5, 14]",294.4262078973803,87,90,"[[110.361307, 20.016850542503864], [110.361254, 20.016853], [110.361085, 20.016858], [110.360825, 20.016858], [110.359813, 20.016875], [110.35849000000003, 20.016917228882832]]"
68,,0,route 3's segment,"[5, 14]",234.07539605662208,90,86,"[[110.35849000000003, 20.016917228882832], [110.357244, 20.016957], [110.356372, 20.016979], [110.35625069450005, 20.016983474383196]]"
69,,0,route 3's segment,"[5, 14]",226.14590802274617,86,89,"[[110.35625069450005, 20.016983474383196], [110.356128, 20.016988], [110.356033, 20.016992], [110.355781, 20.016997], [110.354961, 20.017049], [110.35408830000007, 20.017055871653543]]"
70,,0,route 3's segment,"[5, 14]",236.1895316605386,89,91,"[[110.35408830000007, 20.017055871653543], [110.353945, 20.017057], [110.353151, 20.017088], [110.352891, 20.017096], [110.35204, 20.017135], [110.35182960094858, 20.017141924525742]]"
71,,0,route 3's segment,"[5, 14]",602.0999358109351,91,93,"[[110.35182960094858, 20.017141924525742], [110.351645, 20.017148], [110.351593, 20.017148], [110.351194, 20.017153], [110.349674, 20.017174], [110.348728, 20.017196], [110.347756, 20.017222], [110.34668, 20.017279], [110.346628, 20.017279], [110.3460701543043, 20.017307144866923]]"
72,,0,route 3's segment,"[5, 14]",287.0601137107898,93,88,"[[110.3460701543043, 20.017307144866923], [110.345855, 20.017318], [110.345773, 20.017318], [110.344557, 20.017344], [110.344371, 20.017352], [110.343793, 20.017352], [110.34332350000007, 20.017361261760243]]"
73,,0,route 3's segment,"[5, 14]",233.9854660767637,88,85,"[[110.34332350000007, 20.017361261760243], [110.343134, 20.017365], [110.343034, 20.017374], [110.342513, 20.017378], [110.341085, 20.01741559956116]]"
74,,0,route 3's segment,"[5, 14]",290.61388620924595,85,92,"[[110.341085, 20.01741559956116], [110.34069, 20.017426], [110.33924, 20.017435], [110.33924, 20.017435], [110.338304, 20.01746093824228]]"
75,,0,route 3's segment,"[5, 14]",332.00686778220415,92,10,"[[110.338304, 20.01746093824228], [110.337977, 20.01747], [110.337231, 20.017491], [110.335434, 20.017548], [110.335134, 20.01749]]"
76,,0,route 3's segment,"[3, 13]",1141.4300923559088,10,8,"[[110.335134, 20.01749], [110.335091, 20.017543], [110.333342, 20.017595], [110.33204, 20.017682], [110.331168, 20.017765], [110.330017, 20.01786], [110.329319, 20.017856], [110.328641, 20.017808], [110.328273, 20.017752], [110.32536, 20.017183], [110.324948, 20.017088], [110.324835, 20.017062], [110.324341, 20.016986]]"
77,,0,route 3's segment,"[2, 13]",146.9644527013709,8,94,"[[110.324341, 20.016986], [110.324253, 20.016897], [110.323138, 20.016558], [110.3230368828856, 20.016529911912667]]"
78,,0,route 3's segment,"[2, 13]",251.36981764697384,94,96,"[[110.3230368828856, 20.016529911912667], [110.322778, 20.016458], [110.322339, 20.016363], [110.32191, 20.016306], [110.321406, 20.016267], [110.321037, 20.016254], [110.32066, 20.016267384615386]]"
79,,0,route 3's segment,"[2, 13]",491.38238727388915,96,95,"[[110.32066, 20.016267384615386], [110.32053, 20.016272], [110.320195, 20.016298], [110.319718, 20.016363], [110.319392, 20.016428], [110.316953, 20.017027], [110.316675, 20.017088], [110.316523, 20.017118], [110.316159, 20.017174], [110.316068, 20.017178868312758]]"
80,,0,route 3's segment,"[2, 13]",970.0413890012687,95,33,"[[110.316068, 20.017178868312758], [110.315916, 20.017187], [110.315512, 20.017183], [110.314978, 20.017153], [110.314384, 20.017088], [110.314136, 20.017062], [110.312478, 20.016866], [110.310412, 20.016636], [110.310004, 20.016589], [110.306853, 20.016164]]"
81,,0,route 3's segment,"[2, 11]",445.46346195181536,33,98,"[[110.306853, 20.016164], [110.305516, 20.016072], [110.304627, 20.015911], [110.304197, 20.015807], [110.303134, 20.015477], [110.302734, 20.015352], [110.302703, 20.015342330569947]]"
82,,0,route 3's segment,"[2, 11]",85.93268728448086,98,97,"[[110.302703, 20.015342330569947], [110.30192240000004, 20.01509884808291]]"
83,,0,route 3's segment,"[2, 11]",726.3361160031316,97,99,"[[110.30192240000004, 20.01509884808291], [110.299839, 20.014449], [110.299839, 20.014449], [110.299666, 20.014397], [110.299488, 20.014336], [110.297396, 20.013681], [110.296849, 20.013524], [110.296215, 20.01339], [110.295694, 20.013329], [110.295263, 20.01328340715373]]"
84,,0,route 3's segment,"[2, 11]",92.83889396809315,99,7,"[[110.295263, 20.01328340715373], [110.29438, 20.01319]]"
85,,0,route 3's segment,"[1, 9]",971.7744261079351,7,100,"[[110.29438, 20.01319], [110.294371, 20.01326], [110.291345, 20.013138], [110.288885, 20.013047], [110.288416, 20.013047], [110.287643, 20.013112], [110.286814, 20.013264], [110.285421, 20.013555], [110.285206, 20.013591929411767]]"
86,,0,route 3's segment,"[1, 9]",407.483379532624,100,6,"[[110.285206, 20.013591929411767], [110.284996, 20.013628], [110.284648, 20.013672], [110.28385, 20.013702], [110.281334, 20.013397]]"
87,,0,route 3's segment,"[0, 7]",115.65302481519602,6,101,"[[110.281334, 20.013397], [110.28076, 20.013381], [110.28023, 20.013330809187277]]"
88,,0,route 3's segment,"[0, 7]",546.072195037817,101,103,"[[110.28023, 20.013330809187277], [110.279345, 20.013247], [110.278238, 20.01316], [110.275019, 20.01295750673989]]"
89,,0,route 3's segment,"[0, 7]",623.5839178610779,103,102,"[[110.275019, 20.01295750673989], [110.274232, 20.012908], [110.273663, 20.012839], [110.273663, 20.012839], [110.27355, 20.012865], [110.273433, 20.012865], [110.272799, 20.012782], [110.269957, 20.012222], [110.269848, 20.012174], [110.26967, 20.012135], [110.269501, 20.012101], [110.26915420000007, 20.01204080276499]]"
90,,0,route 3's segment,"[0, 7]",294.6412055372182,102,5,"[[110.26915420000007, 20.01204080276499], [110.26885, 20.011988], [110.268416, 20.011931], [110.267865, 20.011875], [110.266378, 20.011587]]"
91,,0,route 4's segment,"[2, 3]",399.9567635711685,8,104,"[[110.324341, 20.016986], [110.324926, 20.017183], [110.325109, 20.017296], [110.325356, 20.01747], [110.325994, 20.017973], [110.326267, 20.01822], [110.326827, 20.018776], [110.327153, 20.01911], [110.327205, 20.019162], [110.327269, 20.01922696160267]]"
92,,0,route 4's segment,"[2, 3]",714.4850462829169,104,9,"[[110.327269, 20.01922696160267], [110.327804, 20.01977], [110.328155, 20.020135], [110.328507, 20.02049], [110.329054, 20.021042], [110.32918, 20.021172], [110.329475, 20.021428], [110.329666, 20.021567], [110.329666, 20.021567], [110.329857, 20.021654], [110.330117, 20.021793], [110.33066, 20.022036], [110.330773, 20.022083], [110.331597, 20.02237], [110.3325, 20.022687], [110.3326, 20.022721], [110.332714, 20.022867]]"
93,,0,route 4's segment,"[4, 5]",917.4342360032848,9,108,"[[110.332714, 20.022867], [110.332769, 20.022773], [110.33283, 20.022791], [110.333056, 20.02286], [110.333676, 20.023095], [110.334019, 20.023212], [110.334592, 20.023411], [110.335438, 20.02372], [110.335625, 20.023815], [110.335703, 20.023893], [110.335799, 20.023937], [110.336098, 20.024089], [110.336549, 20.024371], [110.336814, 20.024575], [110.337166, 20.024905], [110.337461, 20.025221], [110.33776, 20.02553], [110.337895, 20.025677], [110.338598, 20.02638], [110.339158, 20.02697], [110.339223, 20.027023], [110.339414, 20.027227], [110.339544, 20.027357], [110.33962670000007, 20.02744786118428]]"
94,,0,route 4's segment,"[4, 5]",340.30370589699123,108,109,"[[110.33962670000007, 20.02744786118428], [110.339848, 20.027691], [110.339944, 20.027799], [110.340004, 20.027878], [110.340178, 20.028073], [110.340321, 20.028234], [110.340942, 20.028872], [110.341597, 20.029575], [110.341597, 20.029575], [110.341719, 20.029748], [110.34174589189196, 20.029768000000058]]"
95,,0,route 4's segment,"[4, 5]",114.88235055444528,109,105,"[[110.34174589189196, 20.029768000000058], [110.341918, 20.029896], [110.341966, 20.029948], [110.342457, 20.030395], [110.34254918723411, 20.030471800000054]]"
96,,0,route 4's segment,"[4, 5]",433.72011565559797,105,106,"[[110.34254918723411, 20.030471800000054], [110.343134, 20.030959], [110.343659, 20.031385], [110.344501, 20.032044], [110.34553, 20.032847], [110.345603, 20.032908], [110.34571850000005, 20.032990556701066]]"
97,,0,route 4's segment,"[4, 5]",617.3466503199985,106,110,"[[110.34571850000005, 20.032990556701066], [110.345894, 20.033116], [110.346168, 20.033277], [110.346445, 20.033385], [110.34668, 20.033442], [110.346888, 20.033503], [110.347161, 20.033542], [110.3473, 20.033524], [110.347582, 20.033438], [110.348398, 20.033112], [110.348898, 20.032917], [110.349809, 20.032552], [110.350221, 20.032387], [110.350964, 20.032092], [110.351046, 20.032066], [110.35116898479642, 20.032018845207592]]"
98,,0,route 4's segment,"[4, 5]",1097.7872626119818,110,107,"[[110.35116898479642, 20.032018845207592], [110.351432, 20.031918], [110.352166, 20.031641], [110.352843, 20.031367], [110.35372, 20.031007], [110.353945, 20.030911], [110.354245, 20.03076], [110.354444, 20.030638], [110.354809, 20.030373], [110.354852, 20.030339], [110.354987, 20.030234], [110.355786, 20.029631], [110.35635, 20.029184], [110.357057, 20.028655], [110.357474, 20.028338], [110.357643, 20.028212], [110.357834, 20.028073], [110.358351, 20.027687], [110.358598, 20.0275], [110.35888, 20.027231], [110.359123, 20.026949], [110.35944, 20.026523], [110.359505, 20.026445], [110.35958193536405, 20.026339061224906]]"
99,,0,route 4's segment,"[4, 5]",759.5555886533036,107,111,"[[110.35958193536405, 20.026339061224906], [110.359757, 20.026098], [110.360282, 20.025326], [110.360916, 20.024405], [110.361753, 20.023173], [110.361853, 20.023003], [110.362626, 20.02178], [110.362839, 20.021445], [110.362895, 20.021359], [110.363268, 20.020751], [110.363359, 20.020603], [110.36340341258737, 20.020530000000075]]"
100,,0,route 4's segment,"[4, 5]",484.65836955703463,111,11,"[[110.36340341258737, 20.020530000000075], [110.363533, 20.020317], [110.363663, 20.020139], [110.363785, 20.019952], [110.364149, 20.019345], [110.364648, 20.018542], [110.364779, 20.018316], [110.364931, 20.018021], [110.36503, 20.017808], [110.365148, 20.017431], [110.365174, 20.017292], [110.365208, 20.017088], [110.365325, 20.016607]]"
101,,0,route 5's segment,"[4, 5]",1259.979851774918,11,122,"[[110.365325, 20.016607], [110.365247, 20.016558], [110.365247, 20.016662], [110.365213, 20.017066], [110.365208, 20.017088], [110.365174, 20.017292], [110.365148, 20.017431], [110.36503, 20.017808], [110.364931, 20.018021], [110.364779, 20.018316], [110.364648, 20.018542], [110.364149, 20.019345], [110.363785, 20.019952], [110.363663, 20.020139], [110.363533, 20.020317], [110.363359, 20.020603], [110.363268, 20.020751], [110.362986, 20.021411], [110.36293, 20.021497], [110.361957, 20.02306], [110.361849, 20.023225], [110.361693, 20.023455], [110.361536, 20.023681], [110.361233, 20.024132], [110.361055, 20.024379], [110.361003, 20.024457], [110.360716, 20.02487], [110.360369, 20.025382], [110.360139, 20.025747], [110.359848, 20.026176], [110.35968748787876, 20.02640630000003]]"
102,,0,route 5's segment,"[4, 5]",333.75866140487005,122,118,"[[110.35968748787876, 20.02640630000003], [110.359618, 20.026506], [110.359557, 20.026589], [110.359106, 20.027157], [110.358945, 20.027326], [110.358707, 20.027539], [110.358411, 20.027778], [110.35819, 20.027947], [110.358025, 20.028073], [110.357852, 20.028203], [110.357548, 20.028429], [110.35743720000006, 20.028508090789423]]"
103,,0,route 5's segment,"[4, 5]",318.22190269343935,118,117,"[[110.35743720000006, 20.028508090789423], [110.357244, 20.028646], [110.356437, 20.029266], [110.355872, 20.029683], [110.35505300000007, 20.030288979310292]]"
104,,0,route 5's segment,"[4, 5]",443.81279370906645,117,116,"[[110.35505300000007, 20.030288979310292], [110.354857, 20.030434], [110.354327, 20.030794], [110.353941, 20.031007], [110.353698, 20.031128], [110.352865, 20.031463], [110.35181, 20.031871], [110.351467, 20.032001], [110.35127570000004, 20.032070963938605]]"
105,,0,route 5's segment,"[4, 5]",228.9064406014148,116,119,"[[110.35127570000004, 20.032070963938605], [110.351076, 20.032144], [110.351003, 20.032179], [110.349727, 20.032682], [110.34925730000005, 20.032871433714995]]"
106,,0,route 5's segment,"[4, 5]",173.16362584974178,119,114,"[[110.34925730000005, 20.032871433714995], [110.348941, 20.032999], [110.348464, 20.033203], [110.347752, 20.033523009744215]]"
107,,0,route 5's segment,"[4, 5]",962.2840259427667,114,115,"[[110.347752, 20.033523009744215], [110.347643, 20.033572], [110.347339, 20.033668], [110.347118, 20.033698], [110.346871, 20.033681], [110.346719, 20.033646], [110.34668, 20.033637], [110.346658, 20.033633], [110.34658, 20.033611], [110.346094, 20.033359], [110.345508, 20.032956], [110.34533, 20.032817], [110.344332, 20.032031], [110.343989, 20.031766], [110.343555, 20.031428], [110.342656, 20.030729], [110.342548, 20.030668], [110.342431, 20.030638], [110.342257, 20.030651], [110.342166, 20.030686], [110.34184, 20.030924], [110.34125, 20.031359], [110.340252, 20.032135], [110.34022610000007, 20.0321492333333]]"
108,,0,route 5's segment,"[4, 5]",125.66327447167231,115,120,"[[110.34022610000007, 20.0321492333333], [110.34003, 20.032257], [110.339983, 20.032153], [110.339965, 20.031914], [110.33992370546613, 20.03135124193383]]"
